Date,Open,High,Low,Close,Basis,Upper,Lower,Volume,Volume MA,RSI,RSI-based MA,ROC,Williams,Histogram,MACD,Signal,CCI,Smoothing Line,Disparity Index,SES
7/23/19,193.58,193.81,192.29,193.79,190.6925,196.0861328,185.2988672,23786726,22335681.75,60.34373398,59.8905669,2.768202789,-7.220216606,-0.145271186,2.183481438,2.328752624,94.12032817,63.85384717,0.834008518,177.9759944
7/24/19,193.07,195.16,193.03,195.15,191.2035,196.2412943,186.1657057,20422872,21660769.75,61.8937134,59.98929031,3.714923469,-0.153609831,-0.042273656,2.275910553,2.31818421,130.8857548,76.21175188,1.401832738,178.1262274
7/25/19,194.48,194.52,192.93,193.3,191.579,196.0324521,187.1255479,23434744,21702720.9,58.65521293,59.90041901,4.526036879,-28.57142857,-0.114697866,2.174811877,2.289509743,64.34486755,75.38047387,0.356748177,178.2879532
7/26/19,194.52,195.55,194.43,195.29,192.0185,196.0996335,187.9373665,20431243,21738821.65,60.93828934,60.12368474,5.113299962,-3.768115942,-0.047955179,2.22956577,2.277520948,134.0668798,97.41717581,1.180537052,178.4305677
7/29/19,195.18,195.18,193.39,194.62,192.4125,195.8499053,188.9750947,20451652,21702441.85,59.78404664,60.18914604,4.353887399,-19.13580247,-0.067129824,2.193608668,2.260738492,105.4202483,105.7676157,0.685852808,178.5907323
7/30/19,193.16,194.54,192.99,193.78,192.6385,195.8004315,189.4765685,18705006,21078022.5,58.34522455,60.00676917,3.769947521,-36.41975309,-0.149846623,2.073430214,2.223276837,58.47773466,98.63909702,0.206106363,178.7430103
7/31/19,194.31,194.43,189.32,191.1,192.693,195.705893,189.680107,41627473,22257607.75,54.0364431,59.53299461,0.972207545,-71.42857143,-0.385137232,1.741855297,2.126992529,-84.80396071,55.50115392,-1.131551134,178.8858617
8/1/19,191.51,194.98,189.23,190.15,192.6285,195.7971355,189.4598645,63251648,24630586.8,52.60634283,58.87262601,0.073680333,-85.44303797,-0.592441463,1.386440701,1.978882163,-126.098625,17.4124554,-1.5000148,179.0018961
8/2/19,188.82,188.99,186.21,187.35,192.4435,196.3135815,188.5734185,55214006,26320506.1,48.66435274,57.88399206,-2.136439616,-87.79443255,-0.888049527,0.868820254,1.756869781,-226.8087143,-54.76266342,-2.705650187,179.107803
8/5/19,183.51,183.51,179.2,180.73,191.9945,198.3283724,185.6606276,75039971,29192563.35,41.10238509,56.47978797,-5.401727297,-90.64220183,-1.465267893,-0.074715085,1.390552808,-358.1660069,-147.4799145,-5.709132376,179.1861039
8/6/19,182.38,183.8,181.07,183.26,191.6245,199.005046,184.243954,41897249,30327750.95,44.52363507,55.43622318,-3.399926203,-75.16819572,-1.601464133,-0.611277358,0.990186775,-213.2685713,-201.8291757,-4.069576142,179.2007709
8/7/19,181.32,184.51,179.89,184.25,191.209,199.2391629,183.1788371,49990586,31408554.6,45.80292229,54.4653513,-3.362005665,-69.11314985,-1.548725758,-0.945720422,0.603005336,-151.5478174,-215.177947,-3.255810465,179.2393336
8/8/19,185.15,188.32,184.57,188.26,191.001,199.1100367,182.8919633,38418084,32142652.7,50.59506748,54.01013169,-2.233070212,-44.58715596,-1.184072255,-0.877084983,0.306987272,-57.09346164,-201.3769143,-1.048221178,179.2869349
8/9/19,187.32,188,185.03,186.49,190.649,198.8983343,182.3996657,33608926,32812504.85,48.62433758,53.27969336,-3.081800229,-55.41284404,-1.00919949,-0.95451209,0.054687399,-81.42209693,-172.2995908,-1.755772299,179.3721791
8/12/19,185.34,185.9,183.5,184.35,190.159,198.6781077,181.6398923,24642870,33264344.65,46.3572539,52.28065907,-4.743450628,-68.50152905,-0.983757098,-1.175008973,-0.191251875,-106.2984922,-121.9260879,-2.536932419,179.4397983
8/13/19,184.27,189.68,184.02,188.39,189.921,198.3581367,181.4838633,40473043,34278452.25,50.84984368,51.49181123,-2.966778264,-43.79204893,-0.656673159,-1.012093324,-0.355420165,-28.12683715,-84.89774105,-0.146139052,179.4864453
8/14/19,185.31,185.95,182.42,182.76,189.449,198.365914,180.532086,51000548,35990226.2,45.35304694,50.54165652,-5.379238933,-78.22629969,-0.77329254,-1.322035839,-0.5487433,-113.7556015,-77.33929787,-2.742152518,179.571029
8/15/19,183.11,183.59,181.16,182.55,188.9555,198.2447981,179.6662019,36848178,36379318.3,45.16393752,49.4149171,-5.020811655,-79.03629537,-0.814248957,-1.566554496,-0.752305539,-103.7369934,-86.66800422,-2.381170647,179.6013243
8/16/19,184.11,185.95,184.1,185.48,188.679,198.0361831,179.3218169,34785006,36649171.35,48.28811577,48.59377918,-3.606693691,-60.20278834,-0.603390989,-1.506544276,-0.903153286,-51.26725803,-80.63703644,-0.466863429,179.6293367
8/19/19,188.03,188.83,187.5,188.43,188.474,197.6628593,179.2851407,22568634,36829923.25,51.19532177,48.08307184,-1.350714622,-41.50823828,-0.243102563,-1.20703149,-0.963928927,-0.744727667,-59.52628354,1.323961514,179.684918
8/20/19,188,188.635,186.92,186.97,188.133,197.0082715,179.2577285,19939552,36637564.55,49.75762807,47.77744219,-2.887861632,-50.76045627,-0.088922752,-1.075082367,-0.986159615,-20.87596482,-58.07610908,0.698617384,179.7679963
8/21/19,188.66,189.23,187.96,188.63,187.807,196.0863166,179.5276834,20745478,36653694.85,51.37007468,47.68913733,-2.662676093,-10.01908397,0.127303595,-0.827030122,-0.954333716,16.19441165,-32.08610645,1.652103622,179.8364153
8/22/19,188.98,189.46,186.54,188.02,187.543,195.4324083,179.6535917,24270520,36695483.65,50.74856042,47.8380093,-3.653599795,-15.83969466,0.225928318,-0.671923319,-0.897851637,10.17925736,-9.3028563,1.29725195,179.9199543
8/23/19,186.76,188.45,181.56,182.07,186.882,194.2632346,179.5007654,55442893,38446066.15,45.20822673,48.13128371,-5.809622349,-77.73237998,-0.095628709,-1.017387523,-0.921758814,-106.9404627,-20.43749723,-1.958913962,179.9969048
8/26/19,184.19,184.87,183.08,184.82,186.392,192.9033181,179.8806819,27689838,38807975.45,47.93628411,48.37504435,-5.361257617,-49.64249234,-0.108259334,-1.057082982,-0.948823648,-38.44742828,-27.97803736,-0.537772875,180.0165992
8/27/19,186.08,186.42,183.71,184.43,185.9245,191.5259658,180.3230342,28080093,39276729.8,47.58734317,48.50250299,-5.235844209,-61.61971831,-0.126739477,-1.107247995,-0.980508517,-40.59210973,-31.92126634,-0.754521169,180.0622315
8/28/19,183.84,185.4,182.91,185.09,185.624,190.7031078,180.5448922,21848789,38287795.6,48.24936603,48.33495288,-4.484466921,-53.87323944,-0.080619813,-1.081283283,-1.00066347,-16.1275709,-38.38566285,-0.277854746,180.1037253
8/29/19,187.37,188.4562,186.675,187.92,185.5125,190.2774759,180.7475241,25427207,36396573.55,51.00499976,48.50500018,-1.664050235,-20.657277,0.142240169,-0.822863259,-0.965103428,76.9876484,-25.02398464,1.19119508,180.1510949
8/30/19,188.94,188.97,186.41,187.47,185.5185,190.2930085,180.7439915,26332749,34952510.7,50.56043695,48.80522754,-1.409413621,-25.93896714,0.254548739,-0.646917504,-0.901466243,62.20862123,8.805832144,0.827881354,180.2248995
9/3/19,186.26,187.18,185.03,185.65,185.7645,190.0037663,181.5252337,28026617,32601843,48.77491104,48.65701807,-0.907392581,-45.90361446,0.203668057,-0.646881172,-0.850549229,-4.082105582,15.67889668,-0.045764126,180.293728
9/4/19,187.43,188.49,186.9,188.33,186.018,190.2341812,181.8018188,21676335,31590797.3,51.39943463,49.0889029,4.20516793,-13.61445783,0.339886049,-0.425691668,-0.765577717,82.29222282,40.25576319,1.180416446,180.3446125
9/5/19,190.39,192.325,190.34,191.78,186.3945,191.213643,181.575357,34060994,30794317.7,54.51482416,49.75682338,4.64913238,-5.062703205,0.634598025,0.027669814,-0.606928211,176.4248217,78.7662417,2.670271386,180.4204737
9/6/19,192.03,192.17,191.17,191.59,186.561,191.8350758,181.2869242,19487821,29847804.55,54.3157012,50.18736519,3.983717775,-6.827682304,0.779458998,0.367395536,-0.412063461,152.9501217,93.95873636,2.32946742,180.5283892
9/9/19,192.18,192.27,190.215,191.19,186.796,192.4421931,181.1498069,24407580,29387737.25,53.88539794,50.37951349,1.556358228,-10.54342778,0.807624158,0.597466737,-0.210157422,122.2389139,105.9647949,2.008414762,180.6334745
9/10/19,190.19,190.74,188.91,190.64,187.1105,192.8761343,181.3448657,23744687,29342828.1,53.28266038,50.63130151,2.225320393,-15.6525778,0.749756793,0.727038569,-0.022718223,97.33396761,126.2480095,1.572900294,180.7337615
9/11/19,190.98,192.53,190.56,192.43,187.3125,193.5101863,181.1148137,25063617,28572356.8,54.98442965,50.88946973,4.382967182,-0.911577028,0.788623895,0.963061645,0.17443775,131.255811,136.0407272,2.378554626,180.8278708
9/12/19,193.64,194.71,192.97,193.23,187.836,194.1742502,181.4977498,28689878,27456823.3,55.73282614,51.24548871,2.569138489,-11.25475285,0.821107889,1.200822612,0.379714723,138.3396168,128.4236862,2.601037684,180.938091
9/13/19,192.95,193.4,192.29,192.54,188.3355,194.5009342,182.1700658,27669795,26997904.15,54.91509554,51.93883648,5.351280368,-18.38983051,0.750928421,1.318375248,0.567446828,110.1786521,119.8693923,1.830297948,181.0548641
9/16/19,191.3,192.08,191.11,191.68,188.6455,194.8289084,182.4620916,20318987,26274603.2,53.89165994,52.36422047,5.001369488,-25.6779661,0.607519885,1.326846684,0.719326799,78.05988578,111.0335867,1.113426301,181.1639729
9/17/19,191.7,192.6,191.29,192.6,188.854,195.2710847,182.4369153,21113675,26201855.25,54.82691132,52.88133248,3.838688807,-17.88135593,0.537941283,1.391753403,0.85381212,89.20959253,109.4087117,1.286934571,181.2638752
9/18/19,192.2,192.6,190.11,192.52,189.1315,195.6774125,182.5855875,31173056,26763530.45,54.72667145,53.34399715,2.170567319,-22.62396694,0.453241537,1.420364041,0.967122504,78.20668167,98.79888579,0.963076451,181.3715684
9/19/19,192.86,194.035,192.47,192.84,189.342,196.0778759,182.6061241,26214873,27037000.2,55.0679066,53.63420478,3.139541103,-19.31818182,0.387998288,1.452120363,1.064122076,77.0196182,86.53488607,0.944853037,181.4774785
9/20/19,193.11,193.31,190.16,190.8,189.481,196.2167521,182.7452479,30131528,27330050.6,52.45072744,53.76922553,1.150400254,-40.39256198,0.18687614,1.29771725,1.110841111,29.24482285,70.34812021,-0.247216019,181.5854224
9/23/19,190.36,191.07,189.72,190.5,189.9025,195.723393,184.081607,22917563,25703784.1,52.07278367,54.00478786,1.319008616,-53.90524968,0.021747692,1.138025726,1.116278034,15.55533861,57.84721077,-0.584119553,181.6729609
9/24/19,191.37,191.79,187.151,187.97,190.06,195.478867,184.641133,41096614,26374122.9,48.98177737,53.83209806,3.240511891,-89.1652335,-0.254527253,0.798118968,1.052646221,-59.13978495,28.17733528,-1.891280277,181.7568178
9/25/19,187.79,190.58,186.21,190.08,190.3425,195.1075388,185.5774612,36499191,26795077.8,51.4763432,53.6150637,2.846012336,-54.47058824,-0.289289801,0.691033969,0.98032377,-8.799497172,10.77609951,-0.727073315,181.815843
9/26/19,189.87,190,187.98,189.38,190.557,194.702972,186.411028,27030029,27054139.8,50.6235799,53.35134075,2.683945128,-62.70588235,-0.349523033,0.54341998,0.892943012,-45.73715707,-13.77525555,-1.011051374,181.8943525
9/27/19,189.7,189.83,185.75,187.03,190.5125,194.7878193,186.2371807,40804222,27822990.55,47.85950834,52.92092007,1.048138743,-85.71428571,-0.527065781,0.234110786,0.761176567,-131.2417562,-45.87257135,-2.087322006,181.9654662
9/30/19,187.75,189.11,187.4,188.81,190.5795,194.7012398,186.4577602,26559841,27834345.15,50.00660509,52.68691612,0.47360579,-65.84821429,-0.504060537,0.131100895,0.635161433,-69.86063406,-62.95576588,-1.087782189,182.0135792
10/1/19,189.54,190.5898,186.955,187.27,190.6605,194.4411162,186.8798838,32665025,28066265.55,48.22251221,52.20392201,-0.106683736,-83.03571429,-0.567287457,-0.073947889,0.493339568,-141.8515381,-79.49811651,-1.704752085,182.0781452
10/2/19,186.01,187.204,183.02,184.05,190.4465,195.1116228,185.7813772,48931982,29429047.9,44.75545038,51.41982375,-0.86183679,-90.64911484,-0.78716928,-0.490622032,0.296547248,-230.0630322,-123.7508235,-3.061243684,182.1274679
10/3/19,184.07,186.2065,181.82,186.07,190.161,195.1522359,185.1697641,39612315,29706613.95,47.22721811,50.87068964,-1.200021239,-65.20671306,-0.757514117,-0.650345398,0.107168719,-132.2151121,-141.0464145,-1.758183738,182.1457319
10/4/19,186.99,189.08,186.88,188.81,190.022,195.0011349,185.0428651,32752668,30369856.3,50.35599531,50.61814217,-1.548649494,-42.7752763,-0.525333331,-0.549497944,-0.024164614,-38.87231791,-122.5725269,-0.20349375,182.1830125
10/7/19,188.23,189.74,187.91,188.24,189.8745,194.8811974,184.8678026,21404580,30219706.3,49.71919473,50.25330527,-1.748525497,-47.44167008,-0.388423835,-0.509694407,-0.121270572,-51.3013661,-118.8606733,-0.340723878,182.2459688
10/8/19,187.01,187.8562,185.27,185.42,189.6135,194.9656819,184.2613181,33201939,30692568.9,46.68597835,49.67897005,-3.017940269,-70.5280393,-0.461110007,-0.697658082,-0.236548074,-121.1031694,-114.7109996,-1.569425959,182.3029121
10/9/19,186.96,188.08,186.43,187.23,189.3535,194.6379234,184.0690766,20829012,30480838.65,48.76917625,49.22906074,-1.788711708,-52.91557876,-0.364829609,-0.692585085,-0.327755476,-62.54325896,-81.20704491,-0.396707781,182.3325245
10/10/19,187.25,189.43,187.12,188.68,189.126,194.1062988,184.1457012,26693780,30381033.75,50.38207651,49.08129996,-1.948760588,-31.19358074,-0.189834252,-0.565048292,-0.375214039,-14.29074946,-57.62217238,0.455592993,182.3790505
10/11/19,190.8,192.63,190.72,191.11,189.0545,193.8751949,184.2338051,41428907,31068989.35,52.95944942,49.14463323,-1.097138126,-14.06105458,0.08829855,-0.264840852,-0.353139402,68.44992799,-36.1577232,1.725757086,182.4389095
10/14/19,190.82,191.7,190.645,191.09,189.025,193.7879424,184.2620576,15372774,30821678.7,52.93594749,49.42707395,-0.753090267,-14.24606846,0.259941197,-0.028212905,-0.288154103,69.89929762,-11.91759045,1.594595313,182.5212849
10/15/19,191.65,193.97,191.56,193.52,189.071,193.9864894,184.1555106,23735826,30952786.25,55.43143492,49.7095805,0.959933222,-3.703703704,0.511600905,0.351347029,-0.160253876,146.8244146,41.66792636,2.752293578,182.6026877
10/16/19,192.88,193.53,192.43,193.04,189.097,194.0900756,184.1039244,20689207,30428593.8,54.8350187,50.01039756,0.228452752,-7.654320988,0.613345896,0.606428493,-0.006917402,128.309009,79.83837995,2.355351712,182.7064021
10/17/19,194.18,194.5,192.81,193.55,189.1325,194.2402975,184.0247025,19161821,30075941.2,55.36491278,50.54649788,0.53500935,-7.492113565,0.677575152,0.840051538,0.162476386,141.0609508,110.90872,2.372973565,182.8045713
10/18/19,193.26,193.67,190.705,191.69,189.177,194.3571278,183.9968722,27719069,29955318.25,53.00946316,50.76098774,-0.596349305,-22.16088328,0.562131076,0.86514023,0.303009155,78.40751314,112.900237,1.27897893,182.9066529
10/21/19,192.65,193.52,192.14,193.39,189.3215,194.7941603,183.8488397,15868946,29602887.4,54.8332918,51.23318628,1.357442348,-8.753943218,0.566032677,1.010550001,0.444517324,118.1509957,122.5505766,1.941721984,182.9900947
10/22/19,194.06,194.42,191.79,191.85,189.5155,195.0574147,183.9735853,22988988,28697506.1,52.90174241,51.81506428,0.708661417,-20.89905363,0.436473975,0.990109793,0.553635818,65.72214832,106.3301234,0.833805736,183.0888938
10/23/19,191.43,192.2582,191.15,192.22,189.6225,195.2851986,183.9598014,15198327,27632462.9,53.31207639,52.24969702,2.260999096,-24.7020585,0.350953547,0.992327752,0.641374204,69.66375004,94.6010716,0.795553292,183.1721243
10/24/19,193.62,194.21,192.74,194.09,189.858,195.8433374,183.8726626,19264220,27244172.45,55.35357741,52.60666717,2.109638047,-4.442036836,0.39244518,1.13193068,0.739485499,104.6100606,87.31089356,1.575256437,183.2580791
10/25/19,193.09,195.74,193.05,195.64,190.2885,196.6264595,183.9505405,21507115,26279317.1,56.97302309,53.12479776,3.305523287,-0.955109838,0.490054338,1.352053422,0.861999084,127.3416261,97.09771614,2.103991769,183.3609824
10/28/19,196.57,197.83,196.55,197.57,190.7265,197.7670405,183.6859595,18842303,25893440.2,58.90068272,53.99727665,5.635459552,-2.280701754,0.640853819,1.663066357,1.022212539,151.8651665,103.8405503,2.646335173,183.477633
10/29/19,197.24,197.535,196.01,196.04,191.165,198.3800717,183.9499283,18569675,25188672.7,56.80558123,54.57130557,3.829246332,-16.71335201,0.594817053,1.765733855,1.170916802,109.1153265,112.5191859,1.519522985,183.6115105
10/30/19,196.42,197.32,195.29,196.99,191.812,198.670885,184.953115,21764311,23830289.15,57.77405248,55.09930386,5.19036685,-11.69102296,0.584732564,1.901832507,1.317099943,123.4267735,123.2717906,1.698877863,183.7295812
10/31/19,197.56,197.65,195.94,197.08,192.3625,199.0549103,185.6700897,26801803,23189763.55,57.86698996,55.44984247,7.079597935,-10.43841336,0.541494995,1.993968686,1.452473692,115.2647975,125.402738,1.521841517,183.8555551
11/1/19,197.93,198.88,197.63,198.87,192.8655,199.9168672,185.8141328,22131875,22658723.9,59.69900166,55.93291777,6.87913151,-0.122324159,0.587000155,2.186223885,1.59922373,141.65148,128.2647088,2.151500253,183.9811874
11/4/19,200.19,200.5251,198.8658,200.1,193.4585,200.8411642,186.0758358,19015855,22539287.65,60.91181444,56.32437345,5.979556168,-4.328876488,0.648666298,2.410056603,1.761390305,153.3922282,128.5701211,2.535759776,184.1226311
11/5/19,200.35,200.55,199.55,200.21,194.198,201.162865,187.233135,15048864,21631633.9,61.02075494,56.76621175,6.358903527,-3.453529711,0.644274967,2.566734013,1.922459046,138.6083829,134.4687324,2.3235948,184.2744161
11/6/19,199.98,200,198.785,199.76,194.8245,201.4135742,188.2354258,19725486,21576457.6,60.30671943,57.11919794,7.73379355,-8.024377857,0.561503966,2.624339004,2.062835038,114.0912059,132.6016189,1.862684393,184.4258041
11/7/19,200.76,201.72,199.85,200.43,195.412,201.7970312,189.0269688,17832355,21133386.35,61.01210206,57.690815,7.050152219,-12.20435194,0.504141102,2.693011416,2.188870314,117.0925213,132.9671637,1.880010457,184.571479
11/8/19,200.02,201.25,199.54,201.23,195.918,202.461154,189.374846,15272516,19825566.8,61.85267888,58.19219979,6.651473394,-4.635761589,0.472857879,2.779942662,2.307084783,121.6953036,128.9759284,1.996321613,184.7221349
11/11/19,200.23,201.0363,199.94,200.96,196.4115,202.9123562,189.9106438,10187222,19566289.2,61.3888039,58.79841847,5.154099733,-7.190160833,0.390198149,2.794832469,2.40463432,104.2576357,119.1490099,1.524615779,184.8789597
11/12/19,201.13,202.21,200.82,201.54,196.8125,203.5360463,190.0889537,14778283,19118412.05,62.02414168,59.42070885,5.468627348,-7.074973601,0.333025452,2.820916136,2.487890683,105.7517546,112.5776842,1.476347864,185.0317295
11/13/19,200.84,201.775,200.71,201.59,197.24,204.0365874,190.4434126,16110341,18889468.75,62.08000056,59.90116765,4.170111616,-6.768558952,0.260242228,2.813193468,2.55295124,97.11989283,109.1834216,1.22847479,185.1885581
11/14/19,200.83,201.56,200.22,201.43,197.634,204.442866,190.825134,17055686,18784162,61.77803385,60.2443827,4.346249482,-11.2716763,0.16749519,2.762320228,2.594825038,84.97873293,102.7606639,0.938506693,185.3443718
11/15/19,202.61,202.91,202,202.91,198.195,204.7982401,191.5917599,18434519,18319934.5,63.48419622,60.57177652,4.8359597,0,0.171376387,2.809045521,2.637669135,108.8223415,100.1860715,1.486170752,185.4971853
11/18/19,202.61,203.39,201.77,203.07,198.679,205.2212684,192.1367316,18408797,18446927.05,63.66627776,61.06182627,5.936668579,-3.950617284,0.150988912,2.826405275,2.675416363,104.7271513,100.2799746,1.311752317,185.662607
11/19/19,203.84,203.84,202.59,203.37,199.255,205.3005124,193.2094876,16997568,18147356.05,64.0156516,61.50765478,5.160556389,-5.949367089,0.125049389,2.831728099,2.70667871,107.413208,100.6122653,1.231267,185.8279773
11/20/19,202.85,203.45,200.62,202.15,199.7515,204.9802791,194.5227209,36706275,19222753.45,61.51755878,61.7684097,5.368777691,-27.21417069,-0.00029812,2.70630606,2.70660418,72.74629785,95.73754632,0.442927009,185.9946265
11/21/19,201.94,202.07,201.07,201.7,200.132,204.7265428,195.5374572,17934353,19156260.1,60.61157367,61.83359341,4.931848923,-42.33432245,-0.132241425,2.541302398,2.673543823,55.00017538,89.74183481,0.118775373,186.1481025
11/22/19,202.17,202.32,200.74,201.83,200.4415,204.5969411,196.2860589,17197019,18940755.3,60.78483326,61.82452333,3.987840692,-39.76261128,-0.224086511,2.393435685,2.617522196,54.69711742,78.91679,0.121891587,186.2958455
11/25/19,202.67,204.26,202.67,204.22,200.774,205.0203839,196.5276161,17794718,18888376.05,63.82296494,62.02468119,4.385606215,-0.730593607,-0.14124548,2.440965346,2.582210826,137.4660922,85.46457819,1.163757568,186.44342
11/26/19,204.32,204.87,204.05,204.61,201.2025,205.1721543,197.2328457,14812921,18700538.35,64.29175474,62.30932656,3.563294022,-4.87804878,-0.080570639,2.481497527,2.562068166,149.2553657,93.83300973,1.183310727,186.6122975
11/27/19,205.13,206.05,204.89,206.04,201.655,205.6637878,197.6462122,17060233,18465334.45,65.97078663,62.66351832,5.100999796,-0.153609831,0.029584194,2.599048409,2.569464215,194.8239476,118.2485397,1.688964095,186.7832757
11/29/19,205.59,205.83,205,205.1,202.056,205.7458043,198.3661957,9854553,17617971.95,63.91913529,62.81112235,4.116960252,-15.54828151,0.013662339,2.586542138,2.572879799,135.0907558,134.2666557,1.087124893,186.9662146
12/2/19,205.11,205.18,201.78,203,202.2625,205.6672313,198.8577687,28121020,17917429.2,59.61774086,62.68461785,3.003856302,-52.31560892,-0.154506922,2.379746146,2.534253069,34.57571496,130.2423753,-0.019700552,187.1384855
12/3/19,200.32,201.49,199.23,201.41,202.328,205.6120682,199.0439318,31425404,18537906.65,56.62181927,62.29873767,1.277216272,-68.03519062,-0.376387036,2.063769274,2.44015631,-44.68457944,93.81224092,-0.798260643,187.2891699
12/4/19,202.49,202.91,202.14,202.43,202.439,205.5759916,199.3020084,15336754,18552301.15,58.02695685,62.00923455,1.164417791,-53.07917889,-0.452878784,1.874057829,2.326936614,-0.468457214,63.86747633,-0.325329638,187.4233178
12/5/19,203.15,203.15,201.84,202.83,202.5925,205.4806889,199.7043111,15038785,18317966.1,58.57343981,61.78033498,1.308625943,-47.21407625,-0.472768848,1.735975554,2.208744402,13.39820887,27.58232859,-0.177524985,187.5658813
12/6/19,204.25,205.145,204.1501,205,202.821,205.7117985,199.9302015,16562247,18254460.7,61.40440219,61.63177826,2.623147777,-15.39589443,-0.3421046,1.781113651,2.123218252,121.6638749,24.89695242,0.816366677,187.7108904
12/9/19,204.63,205.5937,203.98,204.07,202.963,205.8058514,200.1201486,14032175,18192443.65,59.59199093,61.34075777,1.816095395,-29.03225806,-0.320980496,1.721992632,2.042973128,62.47354609,30.47651865,0.323763238,187.875137
12/10/19,204.17,204.88,203.44,203.9,203.11,205.8245092,200.3954908,21849714,18775568.25,59.25996271,61.00106571,1.326839934,-31.52492669,-0.320388387,1.642487643,1.962876031,46.07757364,48.62894926,0.221536431,188.0289882
12/11/19,204.37,205.19,204.04,204.98,203.282,206.012682,200.551318,18897759,18981542.05,60.70439228,60.94298239,2.000398089,-15.68914956,-0.252194066,1.647633449,1.899827514,96.32402995,67.9874467,0.652375207,188.1797628
12/12/19,204.77,207.32,204.491,206.51,203.528,206.4819777,200.5740223,32704625,19811256.25,62.65242159,61.08875724,2.46601171,-10.01236094,-0.115910096,1.754939895,1.870849991,156.8070674,96.66921839,1.232873355,188.339365
12/13/19,206.36,207.91,205.96,207.19,203.816,207.0091076,200.6228924,32534393,20585191.6,63.48782657,61.28182819,2.777915571,-8.294930876,0.001926085,1.873257596,1.871331512,167.1124319,105.7589298,1.375952805,188.5119861
12/16/19,208.5,209.53,208.48,209.27,204.134,208.080707,200.187293,21366177,20731774.5,65.91000634,61.43090258,3.892170978,-2.524271845,0.191362719,2.110534911,1.919172191,217.8948708,136.8431947,2.213275466,188.6894272
12/17/19,209.5,209.71,209.04,209.39,204.45,208.9750149,199.9249851,16034647,20613067,66.04495894,61.55613145,3.193534079,-3.053435115,0.290227775,2.281956911,1.991729135,182.5572801,164.139136,2.10161888,188.8849426
12/18/19,209.6,210.13,209.33,209.55,204.759,209.7652517,199.7527483,15490828,20537730,66.23006207,61.57465112,3.191017876,-5.321100917,0.329032869,2.403020222,2.073987353,158.1266399,176.499658,2.054873149,189.0797407
12/19/19,209.64,210.93,209.62,210.86,205.1945,210.7069386,199.6820614,17892062,19597019.35,67.72596859,61.84656779,3.68294242,-0.598290598,0.400799697,2.574986973,2.174187277,168.2517763,178.7885998,2.487510372,189.2742081
12/20/19,211.81,212.5186,211.27,211.71,205.695,211.6475642,199.7424358,27690934,20084848.4,68.66135793,62.49254043,4.729161514,-6.084914889,0.459194535,2.748180445,2.28898591,160.6570513,177.4975237,2.590426084,189.4792732
12/23/19,212.03,212.15,211.63,211.81,206.194,212.433232,199.954768,23798671,20414931,68.77193263,63.36040567,5.012394646,-6.635701309,0.457237071,2.860532249,2.403295178,140.025432,161.9236359,2.270736334,189.6904651
12/24/19,211.97,212.09,211.44,211.92,206.579,213.2207766,199.9372234,7089020,19879646.1,68.89729204,64.13685819,4.9992568,-5.605603731,0.417150607,2.924733437,2.50758283,122.494381,149.9110561,1.990037779,189.9006007
12/26/19,212.26,213.81,212.23,213.79,207.038,214.31088,199.76512,17159310,19996965.55,70.9556142,65.02129921,4.686122809,-0.192864031,0.466635341,3.090877007,2.624241665,140.0190784,146.2895438,2.503809997,190.1097849
12/27/19,214.55,214.56,213.04,213.61,207.4165,215.2114196,199.6215804,18142239,20051065.85,70.48932025,65.67022193,4.398611994,-8.543165468,0.437777729,3.171463826,2.733686098,117.429575,136.1251035,2.116398503,190.334747
12/30/19,213.51,213.63,211.16,212.21,207.772,215.7580844,199.7859156,21829913,20649833.85,66.93643216,66.19482488,2.994564162,-21.13309353,0.282474081,3.086778698,2.804304618,81.28205128,120.2501035,1.165934552,190.5558619
12/31/19,211.62,212.76,211.2,212.61,208.2525,216.1885491,200.3164509,18201585,20153862.1,67.42360559,66.77794223,3.661628474,-18.53612167,0.17028576,3.017161818,2.846876058,80.80105695,108.4052285,1.0568987,190.7615762
1/2/20,214.4,216.16,213.98,216.16,208.99,216.9866868,200.9933132,31014904,20133337.1,71.31849073,67.53609212,6.482758621,0,0.291639914,3.211425951,2.919786036,136.5324193,111.2128362,2.355754433,190.9691362
1/3/20,213.29,215.47,213.28,214.18,209.5775,217.2811923,201.8738077,27532657,20743132.25,66.69955588,67.82517314,6.340300879,-19.41176471,0.199435995,3.16908103,2.969645035,92.74091985,101.7572045,1.155769062,191.2084494
1/6/20,212.49,215.59,212.24,215.56,210.214,217.682511,202.745489,21726989,21077542.45,68.19062948,68.16108763,6.486192758,-7.8125,0.192184289,3.209875396,3.017691107,111.1457619,100.5004419,1.520875454,191.4266792
1/7/20,215.64,216.14,214.85,215.53,210.7405,218.1489181,203.3320819,23120994,21405479.8,68.12176939,68.31907071,6.261401173,-8.848314607,0.148138198,3.202863855,3.054725657,102.7877929,104.8015902,1.293434803,191.6559457
1/8/20,215.47,218.14,215.16,217.15,211.3945,218.6395686,204.1494314,26464212,22027081.65,69.8302079,68.58944563,5.926829268,-11.23723042,0.188300578,3.290101379,3.101800801,130.0413475,114.6496483,1.789630522,191.8827492
1/9/20,218.91,219.41,217.7125,218.99,212.149,219.2566547,205.0413453,23641291,22116660.5,71.62391235,68.97472065,7.311216739,-4.290091931,0.292748527,3.46773646,3.174987933,161.1542992,119.5740243,2.328701741,192.1227881
